,heave,pitch,roll,front_left_FZ,front_right_FZ,rear_left_FZ,rear_right_FZ,yaw_accel
429,0.006959882752283141,0.0020751883876654192,0.02394227138968241,612.603742974023,1627.4797592576206,491.1890844357353,1335.3300506843448,13.107716631118985
430,0.006902789099596656,0.0023536450064909845,0.024180577895465787,616.7128799279848,1641.690342031302,476.64796242927434,1329.1909838037814,13.189978178463797
431,0.006844872713992682,0.002644991649177227,0.024365353586772224,622.4802803528356,1655.290099480555,462.64309445164804,1321.7008164600256,13.208223195996773
432,0.0067867557485674045,0.0029454934603046178,0.024498278774864636,629.739611155696,1668.183924319479,449.27792329095513,1313.0222347581534,13.168228003122739
433,0.0067274164964481456,0.0032600177457854118,0.02458412191784839,638.5486249626374,1680.6316967704379,436.2867141543544,1303.0576270865813,13.07544846337938
434,0.0068187211077348235,0.0036632256716500073,-0.02062213187112401,1619.4519540087722,745.3115393420011,1225.049707017612,497.96805129389486,-21.236344286312235
435,0.006886039005401372,0.0033291913413003218,-0.020394222189297147,1603.5692406633202,739.0895664584832,1233.390087637272,514.3439226113026,-21.33365480717571
436,0.006952312753048822,0.003010201790823195,-0.020106780942055584,1587.031489345873,734.7360069901778,1240.2021824201727,531.2904331410217,-21.367537177229817
437,0.007018741524776284,0.002701183296922993,-0.01975042587377682,1569.481643261221,732.2915035102826,1245.515223507624,549.1676084648786,-21.33146812221598
438,0.00708465736873018,0.002406265733679758,-0.019322468099557028,1551.0083546339636,731.9586859339439,1249.1354544828646,567.8764951137482,-21.21856426414146
439,0.0071506421565201515,0.002124181625473088,-0.018810833808091166,1531.3316635916935,733.9693846579062,1250.9097019646554,587.6896102591156,-21.017598098605422
440,0.007217369913711188,0.0018540362650293365,-0.018197857150633812,1510.074587154216,738.695444827227,1250.5789678240608,608.9708067282827,-20.717732262092003
441,0.007285064391860715,0.0015979665095663372,-0.01746228619324448,1486.893243725383,746.6938216003334,1247.7151676630367,632.0412869289214,-20.289844915950784
442,0.007354842505731696,0.001355941746685134,-0.0165654570848903,1461.0279970626893,758.843779842797,1241.6813176240134,657.6272518090548,-19.704163466456123
443,0.0074279069376961835,0.001130377536850755,-0.015450108774608092,1431.4376896945575,776.5313698589395,1231.4447420113884,686.7148984066544,-18.907550112756404
444,0.0075061552090879185,0.0009252426675362426,-0.014024761033051648,1396.462502643623,801.9744787259519,1215.3515097274435,720.8756457980144,-17.81575013397297
445,0.007592254712002655,0.0007480853050371488,-0.012148052115221752,1353.5855148173437,838.6482920434553,1190.7942865889704,762.4861998716482,-16.29633156507438
446,0.0076930123094424785,0.0006088076724134407,-0.009518481450322235,1297.226355516005,893.7525840368617,1152.4361966968586,816.8397949220034,-14.069501049516333
447,0.007811205546196729,0.0005330956089483065,-0.00587293765332373,1223.094049342532,974.1492657638261,1094.9999723397455,887.93577259423,-10.870369560152314
448,0.007948386492003977,0.0005513046128463231,-0.0009569417022818856,1127.2195070302212,1086.6562218338968,1013.1766316531796,979.4374061611518,-6.417667846731121
449,0.007870396672370572,0.0004107689727473463,0.0045968884719176095,999.0382545573273,1193.893278282861,916.30827348957,1078.3823646759993,-1.2198227247487705
450,0.007745325164445571,0.00033258222746154455,0.009472741010289993,885.3988410303948,1286.9337456907874,827.7341310060771,1161.7178462226263,3.4816561831667396
451,0.0076356741436404045,0.00036295045918091585,0.01310896537457805,803.6667536395873,1359.335609798513,758.4566694842392,1220.644008258811,7.04561371508637
452,0.007544331102247399,0.0004664796400772636,0.015638199593805788,749.6272485306694,1412.5064485571427,707.2809367085176,1258.6423635609654,9.521489317966772
453,0.007464813979391152,0.0006176146584509337,0.017452287150897503,713.4929258144575,1453.2685039316189,667.7894172663553,1283.11075829649,11.267419750312724
454,0.007394262775721639,0.0007973790164396283,0.01877250278379783,689.5800955640773,1485.3175814027677,636.521768353063,1298.3904098408,12.498692182337246
455,0.007328409040842319,0.0009998343088759793,0.019785667412677066,673.4334457147254,1512.1174200323458,610.1903773014195,1307.7805155039416,13.399772232502913
456,0.0072657076572795855,0.0012193066561437512,0.02058167475110774,662.8127779827387,1535.2382776306235,587.3152191002619,1312.9704641118822,14.064712951005063
457,0.007205010794244749,0.0014528090012249151,0.021219414841541457,656.2753035435303,1555.733623589676,566.9001624498843,1315.0404310163785,14.555370306924711
458,0.007145581046437337,0.0016984311418982406,0.021736597734980382,652.8971194238775,1574.278025929782,548.3071692494877,1314.681934463736,14.912227049935511
459,0.007086522002493441,0.0019567088549012897,0.022160971792417574,652.0646713558247,1591.4341406766825,530.9963903066442,1312.3334588489824,15.15964359705134
460,0.00702780984085403,0.0022255179472396827,0.022506684578854536,653.38308327203,1607.4067852580747,514.7793206911247,1308.3053048479255,15.321360047964411
461,0.006968842892626852,0.002506084416450877,0.022786801275495844,656.5965973703592,1622.4940147844377,499.366400332563,1302.7685560153059,15.406924337862542
462,0.006909144286330921,0.002799717129285517,0.023009492368259058,661.5636870642104,1636.9006369857507,484.556827889323,1295.810480665241,15.425918146816477
463,0.006849348258810212,0.0031026008995247156,0.02317659246912554,668.1118663204679,1650.5319322057276,470.45413724219145,1287.59929622944,15.38437905228213
464,0.006788391395261241,0.003419628860676517,0.02329397124183955,676.2744044751312,1663.669975787983,456.7707962793486,1278.054419366481,15.28804240358736
465,0.006810639190607175,0.003701537561184066,-0.022608253214310554,1662.7941452799773,704.4651052391907,1258.6308549219548,461.5238301579816,-18.564722492939964
466,0.006876844254631918,0.003367187152904671,-0.022426227482019237,1647.8090115649147,697.1957620204516,1267.7457563041198,477.0564759152571,-18.64500202672184
467,0.006941931170407199,0.0030479637011818373,-0.022187237056218237,1632.2228167810122,691.7400033726694,1275.3723337016925,493.10922164399165,-18.664140069056998
468,0.007007056200187446,0.0027387939654118882,-0.021883546176469964,1615.7110714230075,688.1012467634853,1281.5671512695612,510.011373887804,-18.61571429233598
469,0.0070715426801572995,0.0024437802755733194,-0.021512954225074484,1598.3710836710466,686.4700811686853,1286.1455208986272,527.6558324790788,-18.493485093521148
470,0.00713591504613391,0.0021616571909118124,-0.021065532032455026,1579.9652919155733,687.0298271874681,1288.9897692032932,546.2750002077063,-18.28714845843199
471,0.00720079762743307,0.0018914008598359014,-0.02052638045591211,1560.1669313454631,690.0852717250343,1289.8914855693615,566.1857707010923,-17.98697417998215
472,0.007266313873309237,0.0016351953456467294,-0.01987767468954794,1538.701345520194,696.1173244150306,1288.4777014545848,587.6436307806786,-17.566492953713414
473,0.007333475046336079,0.0013927816391047373,-0.01908633202781799,1514.911322422477,705.8710981852187,1284.2123343431444,611.2789063540561,-16.99918138934996
474,0.0074032493703956774,0.001166392105510565,-0.018105067542460444,1487.946217351394,720.5002836311739,1276.2347303201232,637.898084621796,-16.238986363690746
475,0.00747712448230824,0.000959598854697028,-0.016860219762523564,1456.4839158132745,741.8051625839689,1263.2005834066492,668.753967634271,-15.2147064643618
476,0.007557184309245561,0.000779095741028113,-0.015237773133078924,1418.5174290483192,772.611690088374,1242.9866677124764,705.7432154651929,-13.81643016903637
477,0.007648743476426448,0.0006328945028044215,-0.013003673322384463,1369.7307192760309,818.5250310737848,1211.4417188581633,752.9666984860677,-11.82970981049543
478,0.0077558991308577276,0.000543728911765379,-0.009871739257314043,1305.2858789013058,886.8380529539877,1163.0193597581904,814.9680249623424,-9.001619446727645
479,0.00788387151205689,0.0005412207977293298,-0.005470200509068057,1218.896433739073,987.0230575435348,1090.5078427042904,897.6430861345254,-4.99410255241574
480,0.008021271959821382,0.0006540774937568438,1.0063725469312804e-14,1115.4641865717226,1115.4641865721492,996.1681528407389,996.1681528410938,4.722612250038453e-11
481,0.007884947821255674,0.0005421757501795494,0.005426920220527028,988.0414304419536,1218.0802218521462,898.4203891242357,1089.7591975500711,4.968421493134419
482,0.007759622491288005,0.000545684806440787,0.009730682415988772,890.1178565299434,1302.5865001823258,817.5434670258131,1160.6215118445205,8.917130329603985
483,0.0076553615774710825,0.0006341371947997695,0.012767059526868083,823.9571529062808,1365.133146670476,757.3607415858198,1207.4933873049818,11.683656536008122
484,0.007566379562527183,0.0007778177743943791,0.014927796396016107,779.6286005484833,1412.394902947432,711.6047906623884,1237.9192855822748,13.613595862108351
485,0.0074890443899619024,0.0009543615304117196,0.01648062260542954,750.2721388879215,1448.860353157328,676.0647507744416,1257.1277779240352,14.953957321687263
486,0.007418044488908248,0.0011557653708459878,0.017659409473735396,730.2870304750361,1478.8422049163669,646.642845774481,1269.2667703768402,15.92084429106859
487,0.007351255804213875,0.001375434600643864,0.01857893297074141,716.8333813460608,1504.3657408811491,621.4245536355819,1276.4684370888567,16.625739694033356
488,0.007287142560973331,0.001609917359131431,0.019313771600981453,708.0941431741821,1526.7751806910383,599.1355220042836,1280.0878659069272,17.140942566422066
489,0.007224738559221166,0.001857064715635061,0.019910625996033354,702.9318010917559,1546.9125773381907,578.9772148017298,1280.9730611168452,17.51270638276575
490,0.007163036733096303,0.0021171663488370944,0.02040224739055786,700.6098501640826,1565.4297002926148,560.3244212680661,1279.653533598253,17.76792158943508
491,0.007101911228482881,0.0023881174641320817,0.020806063507650394,700.6591621419991,1582.5961556507782,542.9262533806078,1276.492850606073,17.93276015646422
492,0.007040740729782808,0.0026709467599884866,0.021136849077178124,702.7779653339443,1598.7364497690637,526.4679879649279,1271.697206741102,18.017121953845525
493,0.0069789976668474885,0.002966927014465894,0.02140460857883589,706.7814944435578,1614.0898918398016,510.7155587915682,1265.3852671843224,18.03143338708451
494,0.006917286291269849,0.003272230343588372,0.021612376070383122,712.46963975994,1628.5849811884682,495.75055105988827,1257.7455899618149,17.98275161605947
