,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma
0,403.3541105224286,782.2652663373806,624.3058868164535,948.4663847137368,0.017988591681030675,-0.023678925283803998,0.21674684570159217,0.21698441582430214,0.02517845169562861,-0.006358702085970031,0.005670060036984598,-0.0003172606198460112
1,369.96089667218473,811.8555640724885,599.2651273331309,977.3100603121961,0.035223155507983994,-0.0029807819387386025,0.21804363386150905,0.21792209078846161,0.024942208642369592,-0.006547080576704595,0.006195112017094862,4.6225855612898835e-05
2,334.03514352033426,844.8854312889608,571.2161781548259,1008.2548954258878,0.05234208563600351,0.017570304244762663,0.2194752859398166,0.2189401050686721,0.02475455522116283,-0.006706535555936363,0.0067542973171498474,0.00045996450829122746
3,296.0011146572927,880.8599989537745,540.5875400778802,1040.942994701018,0.06936606686237812,0.038001354594328574,0.2210191568559858,0.22002344482589564,0.024607745744079184,-0.006844303247790402,0.007341549483513073,0.0009171374594240779
4,256.32587322993373,919.2885253946109,507.8008060321224,1074.9764437333558,0.086316233127706,0.058340054648406275,0.22265225858406024,0.22115643602234403,0.024494291264314662,-0.0069681186136120316,0.007949949283710355,0.0014112838769675703
5,215.53473087552754,959.6625682102115,473.2897976678536,1109.9045516364934,0.10321444500512439,0.07861502094319156,0.22435076089199857,0.22232247049944248,0.024406641179372957,-0.0070864259267427905,0.008571522103175714,0.0019359799875694182
6,174.2150292143719,1001.4481190628672,437.5075908853994,1145.2209092275205,0.12008320701731152,0.09885563094836007,0.2260899571502079,0.2235040288395346,0.024337075720098293,-0.007208413181383712,0.009197202270985352,0.002484715343262105
7,133.01819150927224,1044.0746415330364,400.93653795402577,1180.362277393658,0.13694581654030838,0.11909214473276548,0.22784401848808739,0.22468262059263577,0.024277543420082457,-0.007344004518360951,0.009816843937934411,0.0030506960152240467
8,92.68412705112507,1086.9014770901504,364.1176702928962,1214.688373955832,0.15382735707897613,0.13935692320880405,0.2295847862444644,0.22583807106172465,0.024219175949146035,-0.0075041585566175345,0.010418890590194057,0.0036263460568122415
9,54.10244536116841,1129.145925107125,327.7129966730777,1247.4302812486326,0.1707570039143425,0.15968732455831502,0.23127902990809535,0.22694678414783,0.024151262601460676,-0.007701652854297478,0.010989487260961297,0.004202292141399605
10,18.277029065653778,1169.9056352259654,292.4872782828997,1277.7217058155052,0.1877669312850994,0.18012426460417635,0.23288961068696798,0.227982686637992,0.024061572859797535,-0.00795047488625387,0.011513065073345846,0.0047675569513886806
11,-8.445987012539376,1201.7071752448737,264.91534512996185,1300.2151150277177,0.20895980890552368,0.19714879064142252,0.23412676616710237,0.22876282680772703,0.023921826591443478,-0.00821424604248483,0.011897959314610759,0.005217031652098848
12,-31.645864225571586,1230.7993716248243,239.60299015323278,1319.6351508374655,0.23026678399726774,0.2143193688890563,0.23523930557679334,0.2294488048865264,0.023751024457230905,-0.008526064623600334,0.012226135681158426,0.005636802556685998
13,-51.08099139564638,1256.9159508728826,216.77979630486436,1335.7768926076508,0.25169213636245563,0.23164138357288427,0.23622009014099568,0.23003611708551244,0.02354407826278123,-0.008889664031623543,0.012494032119538534,0.006023221721892092
14,-66.60175821991913,1279.843934947784,196.63251903269554,1348.51695262767,0.27323817327994426,0.24911772630126122,0.23706424986668453,0.2305222207387547,0.02329648701431992,-0.009307436490375626,0.012699624723255412,0.006373050123278671
